@relation input_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
84,100,57,25,15,33,22,0,2
82,100,72,47,28,20,9,0,2
90,100,76,55,35,8,0,14,3
100,79,52,24,0,7,23,9,6
100,94,62,29,0,12,35,27,6
95,100,67,33,0,29,63,90,8
82,100,76,86,55,23,0,4,9
88,100,67,30,0,34,62,90,8
100,99,80,47,56,24,0,2,5
80,100,72,54,41,13,0,0,3
81,100,61,27,5,2,0,7,2
83,100,85,63,41,14,0,10,3
67,23,0,21,65,100,97,65,0
42,64,87,100,75,50,25,0,1
65,80,100,94,69,45,20,0,1
79,58,80,100,79,68,34,0,9
92,100,94,77,54,27,0,8,5
91,100,91,71,53,32,12,0,3
80,100,84,62,44,14,0,9,3
89,100,73,61,40,12,0,22,3
73,38,0,1,29,74,100,79,0
84,43,72,100,80,56,15,0,9
100,87,51,13,0,29,37,5,6
100,79,52,22,0,9,26,12,6
66,90,100,62,29,1,0,3,2
88,100,61,27,0,23,58,90,8
77,100,74,45,19,15,11,0,2
81,100,85,62,41,14,0,5,3
100,54,10,14,56,100,50,0,4
99,100,84,43,0,1,29,39,7
100,75,48,20,0,6,25,16,6
80,97,100,89,63,33,4,0,5
100,86,57,24,0,30,39,12,6
100,84,56,24,0,13,31,23,6
81,51,43,0,25,72,91,100,5
100,60,13,0,45,90,98,56,0
77,100,99,75,52,16,0,0,3
73,100,69,31,0,24,47,72,8
100,89,62,52,71,56,28,0,4
78,100,78,40,11,4,2,0,2
100,92,63,32,0,6,24,5,6
100,77,49,34,31,56,27,0,4
100,36,0,52,73,45,60,2,0
87,100,75,53,50,19,0,11,3
100,100,68,32,0,16,49,67,6
100,89,59,29,0,20,42,49,7
92,48,4,0,36,65,100,88,8
85,51,13,0,33,65,100,89,8
100,72,29,0,20,60,96,83,0
98,69,32,0,22,60,98,100,0
100,83,53,41,55,57,29,0,4
85,100,91,51,18,0,3,6,2
77,100,74,43,16,0,24,26,7
95,76,37,0,23,64,100,75,0
86,100,92,63,35,9,1,0,2
100,88,61,37,35,38,26,0,4
67,93,100,71,41,15,0,6,2
87,100,76,53,44,19,1,0,3
78,38,0,13,59,100,91,39,0
100,74,34,0,6,34,31,1,6
100,91,58,31,31,60,39,0,4
94,100,71,36,44,18,0,2,5
73,55,74,100,91,58,24,0,9
100,68,50,51,89,84,43,0,4
79,36,0,19,60,100,94,62,0
85,100,82,53,36,10,0,10,3
100,97,70,40,6,0,31,32,6
69,92,100,82,53,26,2,0,3
100,86,60,31,0,7,36,48,6
84,56,30,0,27,64,94,100,5
100,90,75,60,45,30,15,0,1
88,100,71,47,21,1,0,3,2
78,100,67,36,0,5,44,76,8
100,94,57,41,64,72,36,0,4
100,100,75,47,41,49,25,0,4
100,75,47,39,64,57,28,0,4
67,79,98,100,75,50,25,0,1
76,100,58,20,0,24,27,23,2
100,99,68,34,0,15,35,44,7
80,100,58,24,0,13,13,7,2
100,80,50,16,0,19,33,19,6
85,62,100,55,8,0,3,5,1
34,55,78,100,79,53,27,0,1
96,100,86,51,16,0,33,36,7
100,81,55,26,0,12,30,21,6
62,96,100,60,19,0,37,55,8
100,73,40,21,23,55,34,0,4
52,73,95,100,75,50,25,0,1
82,100,99,62,23,0,28,32,7
93,100,75,38,0,24,41,45,7
74,85,100,82,60,39,17,0,1
100,93,56,32,53,74,37,0,4
100,79,57,33,9,0,17,21,6
87,100,98,75,56,36,15,0,3
42,61,82,100,75,50,25,0,1
90,61,25,0,19,59,93,100,5
100,72,51,55,86,61,30,0,4
54,85,100,64,27,0,3,5,1
85,100,84,57,36,11,0,1,3
45,75,100,82,48,53,38,0,9
55,75,94,100,76,51,25,0,1
100,76,53,32,36,51,26,0,4
78,100,77,46,19,11,5,0,2
65,36,0,4,40,79,97,100,5
75,100,78,45,62,78,36,0,9
100,87,61,34,5,0,20,15,6
81,100,74,69,57,17,0,7,9
77,100,83,69,54,18,0,6,9
90,100,73,76,95,63,31,0,9
86,100,73,73,85,48,14,0,9
75,100,94,55,26,11,4,0,2
88,100,78,39,0,15,37,38,7
72,100,69,35,4,12,9,0,2
86,100,66,35,0,8,48,85,8
90,100,58,23,4,18,17,0,2
88,100,87,47,7,0,26,35,7
55,76,100,98,70,42,14,0,1
92,96,100,96,71,47,23,0,7
96,66,40,0,17,60,98,100,5
97,70,39,0,24,67,94,100,5
96,98,80,100,66,32,0,0,9
86,100,99,89,64,31,0,1,5
96,100,76,43,42,20,0,8,5
94,100,100,88,69,47,24,0,7
77,79,96,100,74,49,23,0,1
61,100,96,55,23,0,0,1,2
95,100,90,56,20,0,37,46,7
100,91,95,67,49,23,0,18,5
93,100,94,48,0,17,40,37,7
100,92,74,38,0,12,38,50,7
79,64,51,21,0,51,100,94,5
52,78,100,61,22,2,0,2,1
86,53,40,0,3,49,92,100,5
100,93,64,31,0,5,32,27,6
78,100,80,62,84,62,28,0,9
93,77,45,1,0,45,88,100,8
100,77,49,19,0,13,38,26,6
100,59,18,0,7,34,74,95,0
48,74,100,86,68,58,29,0,9
58,94,100,59,20,0,31,57,8
89,97,49,0,6,44,84,100,8
36,54,76,100,76,50,25,0,1
91,100,82,56,39,20,1,0,3
84,100,67,70,71,33,0,2,9
97,75,73,100,86,73,34,0,9
100,74,43,11,0,23,44,41,6
57,95,100,57,19,0,38,63,8
100,50,1,36,79,56,51,0,0
96,100,73,41,8,0,26,30,7
100,76,49,21,0,7,18,6,6
75,31,0,24,71,100,91,63,0
91,43,0,9,53,98,100,55,0
48,72,100,75,46,16,2,0,1
57,60,80,100,90,61,30,0,1
100,68,98,81,77,51,6,0,9
100,72,52,55,73,77,38,0,4
74,100,98,72,77,68,33,0,9
95,100,61,19,0,31,37,35,7
78,75,100,93,77,64,32,0,9
100,84,66,92,62,26,0,1,9
84,44,4,0,43,84,100,71,0
82,35,0,21,66,100,80,35,0
91,60,17,0,26,70,100,81,0
100,61,83,95,51,39,0,18,9
100,80,50,17,0,21,31,15,6
100,79,39,0,11,49,87,92,0
78,100,76,43,16,0,8,10,2
86,100,78,36,0,22,36,41,7
88,100,81,54,32,7,0,1,2
98,55,53,0,5,60,93,100,5
100,78,57,35,12,0,19,21,6
91,99,100,93,63,34,2,0,5
93,100,64,20,0,30,40,42,7
66,75,43,5,0,25,64,100,0
86,63,32,0,25,72,100,99,5
71,70,100,86,51,16,0,19,9
63,100,85,43,6,0,35,66,8
65,85,100,75,49,23,0,0,1
91,100,70,33,0,26,28,31,7
93,100,70,32,0,32,70,100,8
88,100,76,40,10,13,12,0,2
87,100,53,6,0,41,82,78,8
92,100,96,60,42,31,0,0,5
100,84,44,6,0,39,76,97,8
83,68,32,0,27,59,90,100,8
90,100,96,85,70,47,15,0,5
91,68,23,0,27,71,100,75,0
78,100,88,56,28,1,0,2,2
100,91,70,47,31,41,20,0,4
80,100,76,54,40,13,0,1,3
100,83,56,25,0,16,40,46,6
65,78,100,89,66,43,19,0,1
64,29,0,32,65,100,93,57,8
87,49,100,74,67,0,37,38,8
100,85,62,40,49,57,30,0,4
81,100,66,63,91,49,8,0,9
69,100,67,23,0,0,0,1,2
100,84,53,20,0,20,38,19,6
80,72,81,100,83,55,27,0,9
91,100,77,87,48,8,0,14,9
100,58,20,16,43,86,44,0,4
100,77,50,37,44,53,26,0,4
100,87,58,23,0,21,43,22,6
96,100,76,59,40,11,0,5,3
65,100,76,38,0,8,44,62,8
92,64,40,0,7,54,98,100,5
100,70,35,0,4,35,43,21,6
83,90,100,68,34,0,19,41,7
100,92,58,84,73,30,0,6,9
100,71,50,56,76,61,30,0,4
95,100,85,43,0,14,43,51,7
86,100,70,58,27,0,0,18,3
82,100,71,38,2,0,34,55,8
100,93,61,43,57,61,32,0,4
82,63,33,0,12,54,94,100,5
89,100,100,90,62,41,3,0,5
76,75,100,97,75,55,28,0,9
73,100,98,71,49,24,0,2,3
78,100,96,68,40,13,0,4,1
100,64,16,0,25,71,98,84,0
100,81,56,30,3,0,22,28,6
87,100,88,66,37,6,0,8,3
100,95,69,42,14,0,17,9,6
67,100,73,38,24,42,32,0,4
71,35,0,8,38,78,100,82,0
81,100,90,59,31,2,0,19,3
89,100,82,58,50,43,18,0,3
88,100,94,62,31,0,22,43,7
73,100,76,34,0,15,14,14,1
71,52,12,0,52,84,95,100,5
72,72,95,100,73,46,22,0,9
86,100,66,32,1,0,15,0,2
84,100,64,35,0,15,52,88,8
90,61,16,0,38,59,100,95,8
100,90,51,15,0,38,46,48,7
78,100,91,61,47,16,0,7,3
82,100,74,53,51,25,5,0,3
74,100,87,42,0,2,34,64,8
89,50,8,0,38,80,100,88,0
45,70,100,44,10,9,8,0,1
76,95,100,61,31,13,10,0,2
27,50,74,100,80,53,26,0,1
89,100,72,44,24,41,28,0,4
98,99,100,88,64,43,22,0,7
100,80,52,25,0,22,47,49,7
55,67,82,100,82,56,28,0,1
91,47,53,4,0,56,91,100,5
100,71,41,26,27,42,30,0,4
55,67,82,100,76,50,24,0,1
94,100,75,37,0,10,33,35,7
58,35,0,19,53,81,100,79,8
100,88,76,81,49,17,0,4,9
73,78,100,97,73,47,23,0,1
72,100,82,34,0,40,49,64,7
96,59,22,30,77,100,50,0,4
100,80,51,41,43,62,31,0,4
88,100,75,37,0,3,27,32,7
72,100,76,38,8,5,13,0,2
0,14,34,60,88,100,76,65,9
93,100,86,58,29,0,27,40,7
65,91,100,50,1,0,2,2,1
89,100,92,66,55,36,13,0,5
100,100,67,32,0,32,43,45,7
99,100,78,59,35,9,0,9,3
100,71,38,16,39,66,34,0,4
80,100,81,62,70,33,0,4,9
74,100,76,38,8,0,0,3,2
100,88,60,79,78,40,8,0,9
75,100,83,54,45,18,0,9,3
76,100,98,69,44,26,2,0,3
83,87,48,10,0,37,69,100,8
92,100,92,51,9,0,28,30,7
82,100,76,45,20,13,17,0,2
71,100,78,39,0,8,44,82,8
93,56,9,0,35,81,100,70,0
100,65,29,0,31,84,95,85,5
94,100,71,35,0,20,38,39,7
100,65,21,0,16,56,91,96,0
87,65,54,11,0,55,99,100,5
60,75,88,100,75,51,25,0,1
82,100,77,50,42,12,0,9,3
100,94,62,37,49,59,30,0,4
94,100,80,60,41,15,0,2,3
50,50,19,0,37,73,100,73,8
86,100,51,0,22,71,95,68,0
100,89,59,26,0,10,26,6,6
74,100,83,42,4,0,0,5,1
98,61,10,0,27,76,100,86,0
89,100,80,67,48,19,0,0,3
89,55,12,0,29,72,100,91,0
97,66,41,0,9,51,92,100,5
100,87,62,51,28,0,4,28,5
92,44,0,11,57,100,95,52,0
77,100,83,52,41,14,0,10,3
96,100,61,21,0,36,63,89,8
46,56,75,100,71,42,14,0,1
82,100,65,27,0,38,62,68,8
100,66,35,28,33,51,34,0,4
59,18,0,18,54,92,100,75,0
67,100,70,32,5,0,5,9,2
75,100,75,41,15,26,20,0,2
71,100,89,65,46,17,0,3,3
96,100,74,36,0,7,28,30,7
76,100,76,39,0,7,47,69,8
78,100,83,57,34,5,0,9,3
100,99,92,61,25,0,34,37,7
100,100,71,33,0,32,64,92,8
93,100,74,52,36,19,0,0,3
95,100,67,30,0,9,31,5,6
100,63,40,0,12,61,98,92,5
55,76,100,85,60,36,11,0,1
88,66,31,0,15,57,91,100,5
100,83,59,39,44,53,26,0,4
100,75,33,0,6,44,82,90,0
100,68,35,31,50,72,36,0,4
97,99,99,100,77,51,22,0,7
74,100,74,43,16,12,9,0,2
50,68,92,100,75,50,25,0,1
94,82,32,0,36,65,97,100,8
100,74,44,23,26,45,29,0,4
87,80,29,0,26,76,100,77,0
82,100,95,75,57,37,18,0,1
100,85,49,12,0,28,46,31,6
99,59,45,1,0,48,93,100,5
70,71,100,80,48,16,0,15,9
81,91,44,0,18,60,100,91,8
100,72,38,5,0,25,42,33,6
95,83,41,0,2,39,75,100,8
83,78,49,4,0,46,93,100,5
98,75,46,0,9,62,100,98,5
65,84,100,72,43,14,3,0,1
47,67,88,100,75,50,25,0,1
100,97,62,31,35,54,35,0,4
100,77,25,0,17,69,83,45,0
65,86,100,83,68,54,26,0,9
100,70,52,48,53,68,32,0,4
77,100,86,51,23,7,4,0,2
100,89,57,22,0,23,49,43,6
100,63,63,25,0,44,90,100,5
77,100,100,72,41,17,0,4,3
100,78,51,23,0,15,34,23,6
63,31,0,14,44,73,100,75,8
100,88,47,31,62,83,42,0,4
83,100,78,49,44,21,0,6,3
91,100,87,56,27,0,29,38,7
100,72,44,15,0,20,23,1,6
94,100,67,30,0,8,43,59,6
66,93,100,78,68,56,26,0,9
66,100,73,30,3,5,3,0,2
100,95,60,23,0,25,44,31,6
98,85,41,0,10,49,84,100,8
57,79,100,76,52,27,2,0,1
47,65,88,100,75,51,26,0,1
96,92,58,20,0,33,69,100,8
85,100,78,39,0,29,39,33,7
96,63,30,0,19,51,87,100,0
88,74,97,100,89,74,35,0,9
95,53,12,0,31,73,100,78,0
78,91,97,100,75,50,24,0,7
74,74,19,0,49,100,73,20,0
12,38,65,90,100,66,32,0,1
100,99,70,33,0,8,42,59,6
86,100,71,60,57,17,0,5,9
77,60,30,0,16,70,86,100,5
49,69,88,100,76,51,25,0,1
81,100,90,63,28,0,9,35,3
100,61,17,0,32,75,94,57,0
100,76,49,36,41,44,34,0,4
31,50,75,100,79,52,26,0,1
100,73,34,0,21,60,97,81,0
88,100,95,89,64,33,3,0,5
86,57,55,11,0,57,100,94,5
100,77,51,43,44,58,32,0,4
90,58,36,0,19,63,99,100,5
100,99,79,51,51,27,1,0,5
88,100,80,55,34,5,3,0,5
92,100,83,66,44,20,8,0,3
78,78,38,0,20,60,100,89,8
71,84,100,83,62,41,21,0,1
81,100,70,35,9,8,11,0,2
80,100,81,40,0,26,36,38,7
48,77,100,79,51,26,1,0,2
53,82,100,61,21,3,0,3,1
93,92,100,70,50,27,0,7,5
100,87,59,63,82,83,41,0,4
97,71,26,0,21,63,100,96,0
97,100,79,40,3,0,28,31,7
90,68,9,0,30,84,100,73,0
100,81,52,21,0,15,28,16,6
80,98,100,72,52,30,5,0,3
84,100,88,72,49,23,0,1,5
100,94,79,63,47,32,16,0,1
85,100,94,65,47,22,0,8,3
98,100,98,93,71,46,17,0,7
77,85,100,84,63,41,20,0,1
100,93,53,11,0,41,77,96,8
67,25,0,17,57,91,100,67,0
100,75,43,9,0,24,34,9,6
100,86,56,24,0,1,28,32,6
100,92,62,53,73,60,30,0,4
88,100,83,48,14,0,31,40,7
78,100,79,44,11,0,28,34,7
99,100,68,34,0,16,34,32,7
46,66,85,100,78,53,27,0,1
90,48,0,3,56,86,98,100,5
100,100,99,93,69,44,18,0,7
100,97,59,40,38,56,34,0,4
67,27,0,21,60,100,99,73,0
96,100,92,45,0,48,64,60,7
100,58,40,0,12,58,94,97,5
40,64,87,100,75,50,25,0,1
89,100,75,50,31,8,0,2,3
92,100,81,55,32,12,7,0,2
76,42,0,2,35,79,100,84,0
100,64,32,26,31,57,36,0,4
100,73,39,44,48,69,36,0,4
100,73,38,0,10,47,37,2,6
100,99,80,82,50,17,0,12,9
93,60,25,0,29,63,100,98,8
100,69,28,0,18,58,96,99,0
100,76,64,70,79,53,26,0,4
100,90,95,73,54,37,0,7,5
76,91,45,0,12,58,100,94,8
83,100,75,50,29,6,1,0,2
96,100,79,64,45,17,0,1,3
57,18,0,28,66,100,85,54,0
75,100,95,66,50,19,0,3,3
72,38,0,11,56,99,100,58,0
74,100,79,48,18,0,2,11,2
83,100,93,67,40,16,0,0,3
71,100,97,63,35,10,3,0,2
100,67,38,39,67,78,39,0,4
87,82,95,100,75,50,25,0,9
100,74,46,51,65,82,41,0,4
96,62,18,0,29,71,91,100,5
54,11,0,23,68,100,100,67,0
93,71,33,0,36,81,100,99,5
71,100,77,40,10,0,7,9,2
95,53,5,0,41,89,100,59,0
60,100,98,50,6,0,43,87,8
99,100,68,35,0,22,31,25,7
76,100,85,52,47,24,0,16,3
88,100,62,27,0,19,60,88,8
80,100,73,55,45,15,0,17,3
92,99,100,92,80,39,0,0,5
98,100,83,49,55,27,0,5,5
100,80,47,38,37,66,31,0,4
96,74,34,0,23,63,100,80,0
100,61,28,21,50,93,48,0,4
100,73,41,7,0,19,36,15,6
86,50,2,0,44,94,100,56,0
100,93,62,37,33,64,31,0,4
82,100,81,55,45,17,0,7,3
89,68,100,89,74,42,0,20,9
76,33,0,9,50,91,100,64,0
52,83,100,84,52,20,1,0,2
100,79,38,0,19,50,82,94,8
91,72,100,100,81,43,4,0,9
100,84,56,58,82,97,48,0,4
80,100,61,16,0,28,39,53,7
52,54,23,0,33,67,100,90,8
100,76,36,0,21,60,97,80,0
61,86,100,81,68,56,26,0,9
72,100,80,78,53,17,0,7,9
100,75,45,23,26,36,28,0,4
87,100,74,31,0,10,11,15,1
91,53,15,0,31,71,91,100,5
93,100,72,33,0,24,44,46,7
82,100,69,35,0,12,32,11,6
65,81,100,86,65,43,21,0,1
100,68,44,45,54,70,34,0,4
83,100,80,51,25,1,0,4,2
100,97,76,40,0,25,39,42,7
98,100,89,58,54,37,2,0,5
85,62,20,0,22,62,96,100,0
87,100,68,31,0,18,42,24,6
100,71,40,18,30,52,37,0,4
73,98,100,76,55,39,15,0,3
85,63,47,0,16,70,95,100,5
100,91,63,32,0,6,36,38,6
75,84,100,90,68,45,22,0,1
90,88,52,19,0,37,75,100,8
100,71,40,29,40,62,31,0,4
100,61,98,81,30,0,45,50,8
72,100,96,58,28,7,5,0,2
79,100,72,43,21,3,6,0,2
51,61,79,100,80,53,25,0,1
89,98,100,68,49,29,0,15,5
74,26,0,27,74,100,73,33,0
88,68,90,100,79,54,25,0,9
80,100,94,73,47,23,1,0,2
100,74,41,30,57,67,34,0,4
100,86,61,32,0,1,25,26,6
100,87,41,0,19,56,97,90,8
74,100,71,30,0,3,2,4,1
74,58,45,2,0,46,85,100,5
89,54,35,0,22,70,96,100,5
88,100,70,68,31,1,0,24,3
72,82,100,88,66,44,22,0,1
100,80,50,17,0,18,45,37,6
89,99,100,79,59,39,19,0,1
58,22,0,24,71,100,76,31,0
95,100,75,43,15,0,0,1,2
88,100,77,51,41,22,0,7,3
76,59,82,100,64,27,0,16,9
100,85,52,17,0,22,44,28,6
73,100,71,35,11,1,1,0,2
87,100,94,71,49,25,10,0,3
81,63,27,0,33,75,100,91,5
95,100,76,33,0,37,47,48,7
100,87,44,0,17,56,95,100,8
66,98,100,68,72,37,5,0,9
99,100,58,39,34,77,47,0,4
92,64,36,0,15,69,100,100,5
89,46,0,0,24,67,100,97,0
88,100,76,56,46,21,2,0,3
100,60,100,94,63,31,0,28,9
100,57,23,14,14,57,43,0,4
100,94,59,43,45,69,36,0,4
61,18,0,33,80,100,62,16,0
97,100,76,47,16,0,18,24,6
91,100,77,59,38,10,0,12,3
100,66,33,38,42,71,39,0,4
80,100,89,65,54,24,4,0,3
92,62,32,0,34,72,100,97,5
54,82,100,65,27,0,32,62,8
100,76,52,48,84,68,34,0,4
26,45,71,100,87,55,22,0,1
93,100,76,92,55,13,0,6,9
12,39,65,90,100,68,36,0,1
100,99,77,90,67,38,14,0,9
100,86,53,20,0,6,18,8,6
85,100,74,51,56,31,10,0,3
93,88,59,100,70,41,0,16,9
100,69,36,3,0,31,57,45,6
47,69,100,98,73,49,32,0,9
58,100,92,49,10,0,43,77,8
82,100,92,62,50,21,0,9,3
65,79,100,94,70,46,22,0,1
54,70,93,100,75,50,25,0,1
100,55,16,0,18,59,91,79,0
81,82,74,100,87,61,29,0,9
78,100,85,61,46,20,0,5,3
96,100,79,57,38,13,0,2,3
99,100,75,38,0,0,30,32,7
94,70,33,0,9,44,81,100,0
100,84,58,30,4,0,25,16,6
98,61,37,0,25,73,100,98,5
81,71,100,100,69,76,42,0,9
83,67,25,0,37,69,100,92,8
52,98,79,39,0,13,56,100,8
95,85,40,4,0,37,78,100,0
82,100,84,58,46,21,0,1,3
100,96,65,83,96,64,32,0,9
94,100,96,67,33,0,20,34,7
73,51,12,0,27,67,100,95,0
96,66,94,100,76,69,28,0,9
82,83,100,74,49,23,0,1,1
100,80,59,37,35,41,22,0,4
41,54,76,100,79,50,20,0,1
63,35,0,1,39,74,100,74,8
100,77,48,18,0,16,31,14,6
84,53,83,100,66,80,38,0,9
77,100,76,44,17,0,1,4,2
65,95,100,59,23,0,4,5,2
63,77,100,63,25,1,2,0,1
75,68,95,100,72,64,43,0,9
100,96,62,30,0,27,73,99,8
82,100,88,62,48,16,0,13,3
77,100,91,62,36,6,0,18,3
88,74,27,0,24,69,100,76,0
97,54,45,0,12,65,95,100,5
75,100,83,56,81,50,12,0,9
86,100,71,33,0,39,47,52,7
75,47,10,0,37,70,100,79,8
100,84,44,0,5,40,81,72,0
93,100,95,75,41,29,4,0,5
86,100,73,47,25,10,4,0,2
100,79,47,41,38,52,35,0,4
76,100,79,39,10,24,19,0,2
100,93,69,88,83,51,22,0,9
100,81,56,35,41,44,24,0,4
98,83,43,0,5,49,90,100,8
88,100,70,53,44,14,0,7,3
61,79,100,90,67,57,30,0,9
82,100,73,42,16,1,3,0,2
81,100,91,63,37,16,0,1,3
100,76,35,1,0,38,77,84,0
100,72,40,25,28,58,33,0,4
89,52,44,0,12,60,93,100,5
95,100,72,42,13,0,32,37,7
82,45,0,2,48,89,100,99,5
93,100,76,57,38,21,1,0,2
67,79,100,87,64,41,18,0,1
89,100,97,70,43,27,5,0,3
100,71,35,0,13,49,85,97,8
79,50,25,0,16,47,76,100,8
100,81,56,50,75,56,28,0,4
100,70,34,26,25,59,41,0,4
93,61,25,0,12,46,83,100,0
72,83,100,92,69,46,23,0,1
77,96,48,0,2,46,88,100,8
100,78,28,0,14,64,89,55,0
77,39,0,20,71,100,78,43,0
85,64,76,100,88,58,28,0,9
100,76,52,28,8,29,23,0,4
100,96,69,42,42,51,26,0,4
93,57,38,0,14,61,94,100,5
100,80,56,31,7,0,20,17,6
86,100,80,57,37,14,0,2,3
99,60,9,0,44,90,100,87,0
97,100,85,56,29,0,29,37,7
100,59,22,24,43,82,42,0,4
84,45,9,0,47,91,100,88,5
94,57,10,0,32,80,100,73,0
97,100,79,60,52,28,8,0,3
100,88,66,39,10,0,18,22,6
82,100,81,54,46,20,0,6,3
100,85,52,39,34,53,18,0,4
97,100,62,24,0,31,42,44,7
97,100,82,56,28,0,27,38,7
100,80,71,94,66,38,15,0,9
53,62,80,100,77,51,25,0,1
37,0,1,31,71,100,98,59,0
70,60,36,0,13,56,94,100,5
100,92,53,14,0,37,67,87,8
100,79,52,20,0,13,28,17,6
100,96,69,42,25,35,26,0,4
47,68,90,100,75,50,25,0,1
100,89,61,26,0,4,33,38,6
92,99,100,92,71,47,21,0,7
99,97,47,0,4,49,91,100,8
81,100,72,53,42,11,0,11,3
65,100,77,31,0,11,10,13,1
50,74,100,90,64,55,32,0,9
89,100,74,51,30,10,8,0,2
78,100,70,39,0,21,60,88,8
77,100,86,52,21,0,0,0,2
100,69,34,28,43,81,41,0,4
65,84,100,94,71,48,24,0,1
84,64,100,78,68,37,0,0,9
71,21,0,10,59,95,100,59,0
93,56,10,0,32,79,100,68,0
64,100,83,43,12,0,2,4,2
98,100,77,39,0,17,43,43,7
87,100,58,8,0,29,34,41,7
80,100,95,71,51,31,2,0,3
72,38,0,9,41,73,100,80,8
80,100,98,76,59,37,17,0,3
100,85,56,22,0,16,37,11,6
100,71,38,32,34,43,37,0,4
100,66,45,10,0,49,98,100,5
61,21,0,24,63,99,100,75,0
89,68,37,0,15,68,99,100,5
81,54,19,0,35,83,100,100,5
100,83,53,40,52,57,29,0,4
82,100,73,37,0,0,38,72,8
75,55,22,0,35,72,96,100,5
99,100,77,59,37,11,0,3,3
100,75,54,30,0,25,63,71,8
57,68,92,100,73,46,18,0,1
100,79,56,34,22,41,23,0,4
71,79,100,95,71,46,22,0,1
86,69,100,84,79,43,6,0,9
43,0,7,57,100,94,45,7,0
92,97,100,74,37,0,33,37,7
89,100,71,38,14,17,13,0,2
100,85,49,12,0,27,38,9,6
100,100,75,52,56,25,0,5,5
63,85,100,74,46,19,0,3,1
100,85,62,36,7,0,20,22,6
65,94,100,88,59,28,5,0,3
100,84,62,41,48,46,23,0,4
93,100,81,80,52,16,0,19,9
95,97,100,100,80,55,26,0,7
100,30,0,59,79,44,80,21,0
38,60,100,61,17,1,0,5,1
78,96,100,82,63,39,15,0,3
98,73,100,97,72,89,43,0,9
90,65,77,100,49,0,16,66,8
78,42,0,6,39,69,100,94,8
100,77,47,43,68,60,30,0,4
75,100,74,38,4,0,43,79,8
95,100,64,20,0,39,40,36,7
100,88,58,24,0,29,65,96,8
84,100,98,72,43,14,0,2,3
97,91,43,5,0,51,100,87,8
100,87,65,44,40,43,21,0,4
65,79,100,92,68,44,22,0,1
70,100,78,43,15,10,1,0,2
100,92,70,44,15,0,20,32,6
88,69,100,75,75,56,11,0,9
78,100,91,59,47,19,0,13,3
84,58,83,100,65,28,0,0,9
64,100,98,61,31,13,10,0,2
98,67,21,0,29,72,100,75,0
46,71,94,100,75,50,24,0,1
75,100,80,44,15,16,7,0,2
75,100,81,44,18,24,12,0,2
77,58,25,0,42,88,98,100,5
79,100,72,38,10,0,4,5,2
100,96,66,33,0,11,35,24,6
90,100,74,54,41,14,4,0,3
94,78,57,4,0,43,93,100,5
72,100,71,35,0,21,58,86,8
87,43,0,3,38,81,100,83,0
67,27,0,17,60,100,85,44,0
84,88,43,0,6,45,80,100,8
57,100,83,41,0,0,45,82,8
75,99,100,73,46,20,2,0,2
60,83,100,64,29,0,2,4,1
100,79,44,25,54,68,35,0,4
100,86,73,59,44,29,15,0,1
100,90,60,29,24,43,30,0,4
100,58,14,0,16,57,92,95,0
67,100,94,57,69,43,7,0,9
100,71,43,40,55,59,29,0,4
86,55,16,0,33,72,100,82,0
100,82,53,31,33,62,35,0,4
85,100,94,45,0,3,31,31,7
71,85,100,96,71,46,21,0,1
89,100,75,94,64,23,0,10,9
100,80,46,33,52,66,33,0,4
100,79,53,24,0,10,23,16,6
69,76,99,100,75,50,25,0,1
86,68,35,0,5,37,71,100,0
54,63,80,100,85,57,29,0,1
73,100,72,36,0,17,49,79,8
56,92,100,51,9,0,46,80,8
86,100,95,72,47,21,0,3,3
50,75,100,63,26,0,3,2,1
66,72,88,100,75,49,23,0,1
100,80,57,56,68,75,38,0,4
89,100,61,27,4,3,4,0,2
81,100,94,66,54,30,8,0,3
45,69,93,100,75,50,24,0,1
100,60,27,27,55,85,42,0,4
100,72,38,31,38,64,32,0,4
100,78,62,66,89,68,33,0,4
83,92,100,69,35,0,31,36,7
100,72,46,39,32,52,37,0,4
55,55,23,0,28,64,100,79,8
81,80,100,86,65,43,21,0,1
73,38,0,12,52,95,100,67,0
100,99,80,64,42,16,2,0,3
100,76,53,58,83,68,34,0,4
53,72,95,100,75,51,25,0,1
100,96,65,36,8,22,30,0,4
81,98,100,58,24,0,2,8,2
86,100,84,66,44,12,0,11,3
90,60,87,100,98,58,20,0,9
87,100,75,62,76,41,7,0,9
64,100,81,44,12,24,14,0,2
74,100,98,69,41,17,0,6,2
100,75,40,0,9,51,93,98,8
54,76,100,94,68,42,16,0,1
44,65,87,100,75,50,24,0,1
68,95,100,74,70,62,30,0,9
91,100,73,49,20,0,7,28,3
94,74,36,0,15,51,86,100,8
74,100,86,60,48,19,1,0,3
80,100,93,64,44,15,0,1,3
82,100,92,66,44,18,3,0,3
73,100,99,65,35,7,5,0,2
96,100,86,44,0,11,39,42,7
77,97,100,92,56,44,12,0,5
81,100,85,58,31,6,0,2,1
94,100,95,71,46,17,5,0,3
