@relation input_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
45,4,0,80,100,82,66,68,4
0,30,83,100,85,70,55,40,1
22,54,62,39,0,13,57,100,2
0,60,68,59,54,100,68,8,7
35,69,66,39,0,9,54,100,2
100,53,22,5,46,92,51,0,6
25,24,55,42,49,0,46,100,1
0,35,68,100,92,75,62,61,1
0,43,100,75,48,33,17,88,7
100,59,29,4,11,60,51,0,6
46,85,15,12,44,0,28,100,8
47,30,0,22,89,100,71,49,4
0,38,72,100,94,91,87,87,1
0,40,97,99,81,56,40,100,7
0,43,68,60,62,100,83,34,7
19,52,100,95,70,41,14,0,1
0,18,9,51,100,84,70,64,4
77,42,14,0,16,77,100,42,6
5,50,100,73,36,65,44,0,3
0,38,74,100,85,69,57,55,1
35,43,62,21,0,17,46,100,5
9,0,27,100,97,72,53,48,4
58,98,96,79,52,0,10,100,1
17,54,90,89,100,97,49,0,3
69,100,66,9,0,65,98,87,9
0,37,80,100,80,63,47,39,1
84,45,0,0,86,100,66,52,4
30,62,81,59,25,0,50,100,2
0,28,41,19,5,7,50,100,5
94,55,0,17,76,100,92,84,9
100,68,40,12,0,42,59,8,6
88,43,31,86,100,86,38,0,9
92,88,46,79,100,97,53,0,9
100,40,0,75,94,87,75,77,9
52,27,0,56,100,87,58,5,9
54,36,78,62,25,0,49,100,2
0,46,83,66,45,15,32,100,7
20,51,60,40,12,0,49,100,2
73,12,0,77,100,6,34,75,8
32,74,82,50,3,0,52,100,2
0,39,97,84,67,38,33,100,7
2,50,93,100,90,83,62,0,1
9,0,47,93,100,76,51,27,7
12,3,76,64,16,0,7,100,5
28,2,47,61,24,0,39,100,5
100,65,61,99,81,60,34,0,9
54,88,100,64,36,50,32,0,5
100,42,8,0,55,92,62,6,5
0,39,86,100,70,46,32,40,7
0,40,83,100,92,81,70,71,1
11,25,66,62,29,0,50,100,2
0,51,100,72,50,36,17,69,7
6,61,38,6,54,100,52,0,5
0,45,87,71,60,39,53,100,7
0,58,100,76,63,96,81,24,7
0,6,41,84,23,16,25,100,5
0,31,60,56,56,33,55,100,1
26,0,63,72,29,31,27,100,5
100,49,17,0,18,71,63,8,6
74,51,0,44,100,98,92,92,9
26,15,97,95,0,42,100,23,8
57,20,0,2,46,100,83,35,6
9,0,7,39,75,100,99,69,0
46,100,87,10,30,90,43,0,9
58,100,45,41,72,10,0,67,8
80,52,46,59,0,51,100,49,8
0,29,67,100,80,58,36,18,1
15,68,81,44,59,100,54,0,3
100,63,39,86,93,85,58,0,9
42,0,84,51,13,100,71,18,9
89,52,30,19,63,100,56,0,6
0,35,100,95,53,43,60,0,8
70,2,15,100,70,36,67,0,0
0,64,100,90,77,53,25,100,7
60,25,1,0,42,100,62,5,6
51,45,71,100,96,66,30,0,0
6,0,25,78,100,82,32,13,0
19,68,100,89,79,67,0,88,1
0,10,49,88,100,81,67,58,1
69,86,98,32,100,98,82,0,9
63,0,5,93,100,60,34,9,4
89,70,0,10,80,100,85,55,9
13,62,72,58,37,0,47,100,7
20,75,100,0,35,97,82,65,9
88,42,69,100,92,83,49,0,9
18,15,39,83,100,83,37,0,0
0,8,42,88,100,67,22,15,0
19,0,10,55,94,100,67,23,0
29,49,97,41,73,100,60,0,9
83,35,9,4,53,100,55,0,6
53,21,0,9,73,100,75,9,0
45,75,100,82,48,0,33,88,2
0,42,82,64,34,11,47,100,7
39,47,82,59,24,0,48,100,2
20,9,71,70,0,10,24,100,5
100,76,53,33,24,59,53,0,6
48,91,100,55,25,57,44,0,5
0,40,60,61,55,25,57,100,7
100,48,12,0,47,89,86,61,0
24,21,66,27,1,0,37,100,5
100,44,53,85,86,90,50,0,9
10,43,100,75,35,61,58,0,8
23,67,100,87,77,72,46,0,1
0,30,48,52,42,27,64,100,7
100,47,7,43,27,0,36,83,8
47,45,71,52,19,0,51,100,2
64,0,35,78,19,61,100,44,8
50,100,51,22,43,86,49,0,5
100,21,41,79,0,33,80,49,8
54,11,44,30,0,49,100,21,8
43,100,75,2,45,91,64,0,5
32,11,0,42,85,100,66,20,0
0,28,58,45,24,12,55,100,2
0,7,4,7,30,74,80,100,4
40,61,77,65,100,86,46,0,3
100,58,30,19,46,84,52,0,6
0,52,77,77,76,76,77,100,1
21,55,7,0,55,100,20,12,8
31,22,83,0,45,23,100,15,8
74,40,0,36,88,100,70,51,4
100,40,0,68,95,99,85,5,9
0,26,54,45,5,6,53,100,2
89,42,12,7,60,100,50,0,6
100,48,0,34,66,63,54,54,9
56,24,47,83,100,99,51,0,9
68,43,0,61,100,95,93,94,4
12,6,0,37,94,87,92,100,4
64,45,6,0,49,100,55,34,6
14,67,76,53,100,88,36,0,3
60,95,100,67,37,76,57,0,8
53,16,76,39,0,7,23,100,5
71,40,19,21,79,100,42,0,6
0,26,100,72,38,7,3,46,7
100,57,57,94,96,86,48,0,9
13,0,37,100,90,80,81,88,4
0,63,95,75,64,33,35,100,7
51,77,64,89,100,75,35,0,3
100,39,16,56,68,0,21,93,8
23,3,0,59,100,76,41,20,4
36,32,67,37,0,26,50,100,5
16,76,100,32,22,81,67,0,5
27,74,100,30,0,56,81,68,9
18,29,92,61,55,100,65,0,3
35,92,100,85,88,79,0,27,1
31,0,1,43,83,100,65,20,0
100,77,48,23,25,81,58,0,6
7,54,100,69,87,99,51,0,3
97,83,40,10,10,97,100,0,6
20,45,17,0,62,100,78,50,4
13,0,19,67,100,96,55,14,0
45,54,100,85,87,83,35,0,3
0,10,46,11,32,94,100,52,3
0,47,100,97,75,52,38,58,7
23,60,54,40,22,0,50,100,1
30,20,40,7,0,24,61,100,5
94,56,39,88,100,71,37,0,9
0,39,51,35,8,1,51,100,2
80,11,19,100,88,0,42,99,8
69,33,75,12,0,77,100,20,8
32,57,46,25,6,0,48,100,7
35,50,100,78,88,95,47,0,3
14,45,57,43,100,100,58,0,3
1,23,83,75,49,100,55,0,8
33,19,35,78,100,85,45,0,0
33,75,79,72,100,94,37,0,1
45,49,100,87,48,0,29,82,2
0,33,76,90,81,76,79,100,1
12,27,16,0,36,97,100,95,4
0,20,64,100,92,67,41,22,7
29,72,65,38,0,2,25,100,7
0,30,66,100,81,61,46,39,1
15,2,67,53,5,0,31,100,5
22,12,0,30,100,99,74,73,4
0,35,71,100,91,81,68,56,1
0,59,86,72,61,37,28,100,7
11,65,67,4,41,100,57,0,8
69,26,70,72,88,100,56,0,9
0,63,100,97,88,77,65,55,1
0,29,61,59,47,24,62,100,7
16,0,34,100,74,49,46,40,4
29,23,0,28,100,77,71,66,4
0,57,78,60,42,21,35,100,7
36,47,78,55,17,0,50,100,2
0,45,85,100,88,43,37,88,9
6,75,100,63,28,0,10,52,7
23,43,59,47,36,0,50,100,1
48,100,62,23,58,92,51,0,5
0,39,52,50,41,21,55,100,7
38,77,100,66,98,80,37,0,3
56,19,0,45,84,100,69,52,4
99,77,28,60,100,84,55,0,9
0,28,50,29,1,26,63,100,2
88,37,45,97,100,89,56,0,9
37,68,100,72,68,86,45,0,3
5,38,100,88,48,95,61,0,3
95,17,51,92,0,25,100,94,8
0,46,100,78,59,38,30,95,7
26,39,73,63,29,0,53,100,2
13,51,100,57,15,79,25,0,8
64,25,0,37,78,100,61,18,0
29,19,54,21,0,12,54,100,5
0,62,83,66,47,10,25,100,7
23,0,7,44,89,100,72,28,0
17,0,46,63,18,19,33,100,5
0,31,65,100,82,63,48,57,1
34,69,94,65,100,88,44,0,3
26,15,0,19,67,100,83,81,4
0,46,68,59,93,100,62,14,3
6,41,100,44,20,63,65,0,8
51,45,9,13,69,100,54,0,0
74,28,2,1,41,100,52,0,6
30,70,71,59,40,0,54,100,1
50,10,0,49,95,100,52,2,0
34,68,78,61,100,95,51,0,3
31,0,14,64,100,94,53,3,0
24,28,80,71,0,7,26,100,5
100,38,2,48,94,70,0,2,5
28,12,35,83,100,72,25,0,0
36,65,100,74,80,88,44,0,3
80,24,33,49,11,0,48,100,8
0,45,85,100,98,93,80,80,1
49,6,0,19,15,8,48,100,8
74,54,17,0,70,100,81,68,4
0,3,39,78,100,90,49,17,0
7,22,46,35,0,2,51,100,2
0,24,47,37,8,28,66,100,2
19,30,78,50,81,100,56,0,3
0,59,100,95,75,97,97,34,7
76,39,0,41,73,17,35,100,8
41,68,78,70,100,82,41,0,3
0,62,100,66,43,21,11,73,7
100,42,1,18,14,0,36,83,8
43,86,100,61,55,98,56,0,3
64,54,16,0,41,100,43,38,6
37,0,38,38,13,30,44,100,5
0,48,78,76,69,66,74,100,1
45,28,60,33,0,25,56,100,5
55,26,0,37,96,100,87,71,4
51,10,0,31,82,100,75,28,0
56,37,0,71,100,73,71,74,4
0,32,67,100,78,58,43,45,7
30,60,77,54,19,0,52,100,2
0,59,87,95,95,94,94,100,1
58,14,31,11,0,58,100,30,8
20,8,0,19,68,100,74,64,4
53,14,7,50,100,99,49,0,0
0,38,62,31,23,23,46,100,1
88,38,18,19,65,100,53,0,6
46,0,77,84,24,10,16,100,5
79,18,38,72,85,100,57,0,9
78,41,41,56,0,48,100,33,8
46,12,0,14,63,100,54,1,6
52,0,42,81,1,44,100,50,8
51,20,51,50,0,21,47,100,5
69,19,51,25,0,11,38,100,5
21,80,100,80,75,66,0,29,1
0,19,54,79,79,86,93,100,1
29,18,9,0,71,100,94,89,4
34,0,11,56,100,99,52,34,0
55,100,57,0,40,91,62,29,9
64,57,0,55,95,100,85,71,4
0,20,50,34,6,20,60,100,2
91,52,24,13,57,100,60,0,6
16,0,61,100,46,19,29,98,5
0,18,62,71,72,100,75,32,3
95,55,25,9,40,100,64,0,6
32,76,50,0,50,100,78,24,8
25,12,0,51,89,100,85,77,4
0,43,77,45,61,100,58,4,3
0,25,95,100,71,39,8,72,7
55,33,18,19,70,100,40,0,6
75,62,22,0,35,100,78,16,6
68,100,48,0,47,90,67,29,9
4,27,47,29,0,31,65,100,2
97,61,34,25,65,100,53,0,6
86,19,47,74,0,42,100,51,8
0,57,83,60,62,68,66,100,1
0,41,76,100,74,49,31,24,1
100,47,36,58,17,0,27,65,8
6,47,76,56,36,0,47,100,7
54,23,0,15,74,99,100,47,0
0,39,88,13,34,100,81,51,9
12,0,8,60,99,100,56,7,0
0,23,61,100,87,78,71,68,7
21,4,2,63,100,71,10,0,0
0,25,48,77,100,97,91,88,1
85,68,19,0,27,100,87,19,6
87,45,26,71,100,90,49,0,9
52,22,62,38,0,8,52,100,5
0,30,69,100,80,62,45,32,1
8,48,98,77,100,86,35,0,3
24,0,4,57,100,96,43,11,0
70,51,18,0,53,100,90,84,4
0,35,69,100,91,69,49,34,1
60,13,0,28,81,100,83,28,0
61,98,100,62,32,56,38,0,5
35,0,52,64,14,20,43,100,5
83,47,9,0,59,100,84,87,4
8,4,66,44,2,0,25,100,5
100,54,16,0,48,76,47,1,5
100,67,31,61,100,95,45,0,5
46,73,100,66,73,75,37,0,3
42,56,100,50,8,58,94,0,8
0,46,100,92,70,46,22,11,1
53,66,86,77,43,0,51,100,2
0,37,69,66,57,33,55,100,7
6,32,75,100,73,33,0,62,2
0,30,62,52,50,20,45,100,1
92,73,12,0,49,100,65,5,5
65,36,0,87,100,75,51,29,4
28,20,0,28,74,100,73,24,0
8,74,100,71,38,5,0,68,7
41,0,9,57,100,91,45,5,0
69,42,22,20,60,100,51,0,6
9,24,88,78,65,100,64,0,3
54,100,80,29,59,94,51,0,5
90,100,50,40,20,10,0,0,1
0,39,84,62,77,100,63,25,3
0,30,66,100,76,56,47,43,7
0,44,100,88,71,60,58,77,1
100,19,0,27,1,29,79,54,8
12,14,50,93,100,72,28,0,0
58,28,4,0,59,100,41,1,6
46,31,5,0,35,91,100,47,6
43,27,0,53,100,80,50,19,4
0,49,87,78,74,72,48,100,7
0,51,100,86,62,44,1,73,7
0,63,76,60,46,19,27,100,7
0,27,61,97,100,80,59,43,1
23,43,38,5,0,23,60,100,5
0,24,63,100,81,57,39,32,7
19,35,20,0,65,94,95,100,4
16,0,33,77,100,91,40,0,0
0,33,79,57,26,13,53,100,7
29,21,65,61,7,0,29,100,5
0,15,51,83,75,74,81,100,1
20,59,88,55,64,100,53,0,3
4,62,100,53,0,18,84,88,2
1,0,16,65,100,95,50,3,0
76,58,19,0,76,100,79,63,4
25,13,0,50,100,64,43,40,4
67,29,0,9,78,100,41,10,6
47,3,14,43,72,100,58,0,9
13,56,100,35,8,60,81,0,8
37,10,0,35,84,100,79,27,0
45,9,40,100,76,53,25,0,4
0,75,59,15,40,100,69,9,5
38,0,39,75,24,58,100,37,8
40,76,86,56,20,0,49,100,2
37,80,100,58,100,99,55,0,3
13,3,40,81,100,81,31,0,0
0,24,64,57,96,100,64,22,3
7,1,31,82,100,76,26,0,0
0,16,35,20,1,19,60,100,2
0,26,71,77,77,100,67,18,3
20,30,75,59,25,0,50,100,2
44,40,0,83,100,97,96,91,4
88,0,3,97,100,91,91,100,9
100,41,0,75,96,85,77,80,4
47,35,44,5,0,18,56,100,5
12,21,62,99,100,71,27,0,0
43,22,43,9,0,9,51,100,5
54,71,92,70,37,0,50,100,2
22,0,14,70,100,91,41,10,0
28,15,100,74,21,76,23,0,8
6,77,88,62,52,0,26,100,7
0,23,62,41,59,100,71,28,3
100,47,28,74,55,0,32,86,8
12,48,83,22,71,100,40,0,3
40,74,100,66,33,30,32,0,5
100,54,13,11,53,73,46,0,5
42,20,0,39,100,98,83,83,4
70,20,0,28,80,100,82,26,0
44,0,22,93,100,69,61,56,4
55,23,0,4,55,100,68,31,6
27,0,13,70,100,91,41,13,0
15,28,0,13,82,100,91,89,4
9,52,66,38,89,100,55,0,3
53,59,77,38,100,93,57,0,9
15,5,34,89,100,79,29,0,0
0,20,56,79,58,36,59,100,2
77,41,56,34,0,53,100,39,8
50,56,100,46,82,94,64,0,9
37,0,6,100,94,58,41,47,4
0,35,50,33,10,18,59,100,7
12,65,100,47,39,74,68,0,8
69,21,0,25,76,100,78,26,0
57,94,52,0,43,100,87,54,9
100,75,43,82,92,88,47,0,9
7,8,0,13,64,70,84,100,4
36,81,80,61,44,0,50,100,1
36,39,40,0,2,19,57,100,5
0,44,78,68,39,20,52,100,7
71,100,44,0,8,90,75,5,6
0,55,100,89,77,70,62,65,1
21,0,18,70,100,69,68,65,4
0,13,43,29,2,3,51,100,2
0,58,80,52,41,4,32,100,7
100,61,20,0,36,65,44,6,5
52,10,0,41,87,100,70,20,0
100,66,28,11,41,92,51,0,6
77,41,0,7,75,100,70,57,4
2,26,100,98,43,64,64,0,3
4,18,74,47,9,0,34,100,5
100,60,23,0,12,65,69,11,6
11,33,89,100,76,49,24,0,1
57,0,46,100,39,33,69,39,8
19,0,0,51,100,90,82,82,4
39,75,100,34,9,72,83,0,8
27,42,87,69,35,0,50,100,2
49,69,90,67,29,0,50,100,2
0,37,71,100,97,87,76,71,1
10,32,36,0,31,100,60,1,5
23,29,66,100,99,64,26,0,0
0,61,100,14,24,80,46,3,9
0,17,53,75,77,63,61,100,2
32,0,0,58,95,100,81,80,4
100,74,47,23,14,50,38,0,6
77,0,36,60,6,70,100,12,8
33,71,60,47,26,0,50,100,1
6,37,100,91,26,0,20,85,5
5,0,40,45,11,9,44,100,5
55,83,71,89,100,74,33,0,3
0,54,96,100,85,69,54,42,1
100,52,16,0,48,97,69,16,6
41,75,100,83,59,35,10,0,1
2,0,48,100,100,53,6,22,0
0,26,43,34,21,42,71,100,2
0,48,78,43,55,100,67,16,3
100,41,25,80,89,90,59,0,9
70,28,2,0,53,100,52,6,6
8,25,53,40,2,0,50,100,2
16,45,93,64,85,100,53,0,3
29,20,50,15,0,8,46,100,5
0,39,74,82,76,100,59,16,7
83,9,57,60,0,56,100,10,8
68,100,57,27,73,78,45,0,9
16,26,0,45,100,86,57,45,4
35,21,66,37,0,10,46,100,5
22,0,9,46,79,100,75,39,0
9,49,64,21,72,100,59,0,3
40,70,90,31,84,100,52,0,9
60,46,0,27,100,98,80,82,4
46,26,0,19,80,100,98,98,4
0,14,63,100,89,45,14,18,0
100,58,18,0,12,62,85,28,6
17,50,76,63,100,84,35,0,3
28,11,0,50,100,75,57,50,4
11,37,83,50,100,97,54,0,3
4,4,42,13,2,0,38,100,5
38,100,64,34,60,17,0,59,8
26,0,25,89,100,70,42,15,4
0,34,68,100,86,59,32,5,1
67,40,68,76,100,94,49,0,9
0,24,52,81,100,78,56,45,1
99,51,56,100,96,78,45,0,9
52,15,1,0,45,100,64,12,6
0,36,45,24,80,100,61,6,3
53,0,58,49,44,100,58,0,9
55,20,3,4,72,100,68,0,6
60,100,95,38,0,33,82,68,9
51,83,0,3,68,13,15,100,8
0,41,95,83,73,100,59,5,3
0,51,84,100,92,83,73,78,1
0,35,88,100,71,45,27,25,1
2,0,15,53,89,100,74,36,0
64,7,54,100,4,82,55,0,9
18,53,85,48,71,100,56,0,3
39,79,93,67,100,88,46,0,3
0,81,93,65,40,24,15,100,7
49,10,0,25,82,100,91,42,0
55,35,9,0,25,92,100,31,6
50,12,55,17,0,1,35,100,5
0,53,100,47,14,77,78,61,9
3,47,51,0,11,65,100,21,8
85,85,0,65,100,9,62,100,8
43,12,0,29,75,100,79,38,0
0,32,69,47,82,100,66,13,3
90,0,8,83,100,85,75,81,9
0,26,79,100,81,57,18,63,7
14,0,9,54,92,100,74,27,0
39,24,100,19,30,95,70,0,9
0,51,86,56,42,40,16,100,1
53,26,0,4,60,100,65,43,4
0,34,68,100,87,68,51,43,1
0,56,98,41,62,100,69,10,8
97,51,19,0,44,100,65,12,6
14,0,79,9,8,100,67,14,9
9,26,52,37,7,0,54,100,2
0,24,56,54,34,33,66,100,2
0,43,70,62,54,27,49,100,1
4,55,100,46,0,51,62,35,9
62,0,40,100,43,6,38,13,8
0,36,83,64,83,100,57,14,3
50,57,100,77,95,90,42,0,3
51,14,0,35,85,100,61,15,0
23,6,65,43,0,0,33,100,5
89,77,0,38,100,91,74,2,9
0,28,47,23,14,0,48,100,7
11,49,83,0,34,100,95,5,8
77,31,0,1,60,100,83,32,0
37,94,73,30,39,100,63,0,5
31,67,81,54,18,0,50,100,2
45,30,0,8,68,100,96,91,4
18,37,77,61,22,0,53,100,2
88,26,38,100,93,91,57,0,9
37,10,0,21,73,100,65,52,4
63,8,73,100,0,35,97,13,8
59,89,100,60,83,84,42,0,3
39,95,65,0,13,80,100,85,9
18,46,69,46,9,0,50,100,2
17,43,100,75,49,98,62,0,3
34,0,0,32,85,100,85,36,0
24,12,0,36,82,100,83,75,4
10,21,75,60,12,0,36,100,5
15,77,100,70,31,0,17,95,7
12,34,49,18,0,4,51,100,5
68,100,97,72,43,13,0,39,2
0,52,81,88,88,88,90,100,1
0,32,70,73,67,100,90,52,3
87,36,85,52,0,51,100,44,8
0,25,98,71,10,50,100,83,8
71,31,0,62,100,75,46,31,4
45,26,0,21,82,100,82,78,4
34,7,0,34,81,100,98,62,0
12,50,92,100,75,47,22,0,1
88,30,46,68,0,45,100,38,8
31,0,7,51,96,100,58,29,0
3,2,39,90,100,53,0,10,0
86,47,0,34,78,81,81,100,9
61,29,4,0,46,100,71,82,4
36,22,0,6,68,100,64,50,4
0,11,69,42,4,5,35,100,5
100,54,19,0,17,81,98,31,6
19,63,89,51,72,100,49,0,3
51,28,40,79,100,81,40,0,0
6,58,100,76,44,25,0,53,7
53,34,0,62,100,75,75,75,4
20,39,43,7,0,15,57,100,5
17,0,16,64,100,98,55,14,0
6,63,95,48,67,100,56,0,3
100,66,32,7,0,44,62,14,6
0,44,69,38,68,100,61,6,3
20,24,0,20,79,94,91,100,4
22,62,60,51,38,0,37,100,7
6,65,100,70,42,27,0,47,7
77,40,75,100,89,81,47,0,9
0,39,72,100,93,82,73,68,1
0,17,66,100,96,59,12,9,0
23,44,90,58,0,9,27,100,5
67,10,29,50,1,0,45,100,8
100,50,13,0,44,100,61,6,6
67,58,29,0,29,92,100,79,4
0,21,59,100,87,70,52,43,1
99,41,4,0,42,100,75,16,6
0,33,84,100,67,45,30,27,7
67,18,32,69,0,45,100,42,8
52,86,89,63,100,85,43,0,3
50,81,76,61,40,0,50,100,1
55,100,76,7,0,72,97,83,9
36,73,75,48,14,0,51,100,2
73,30,0,75,92,21,75,100,8
0,25,53,43,17,1,51,100,2
47,36,0,50,100,98,89,84,4
0,33,78,100,75,48,23,4,1
32,79,85,35,74,100,82,0,9
0,1,47,93,100,66,19,10,0
31,0,9,61,100,95,50,10,0
5,28,63,43,8,0,50,100,2
0,76,84,58,37,15,23,100,7
0,43,68,63,34,2,51,100,7
0,38,95,57,51,100,95,36,3
18,59,64,0,50,100,73,9,8
26,53,100,93,55,71,37,0,3
83,72,28,0,51,100,46,29,6
60,47,19,0,52,100,97,83,4
52,48,91,48,0,20,39,100,5
14,12,48,85,100,83,36,0,0
21,0,50,49,7,3,39,100,5
18,27,59,18,0,6,51,100,5
3,0,2,49,100,92,71,60,4
7,69,100,55,15,74,34,0,8
0,21,42,18,4,4,42,100,5
43,84,80,70,100,80,39,0,3
29,0,53,100,78,56,66,15,8
0,51,85,100,85,73,64,63,1
92,50,20,0,56,100,66,50,4
0,39,82,100,93,87,75,84,1
38,70,94,36,90,100,68,0,9
96,63,1,0,38,100,81,36,0
0,31,96,100,72,57,18,73,7
28,63,84,69,32,0,52,100,2
55,39,12,17,78,100,41,0,6
100,48,9,8,61,85,49,0,5
0,58,100,78,67,64,0,3,1
100,57,26,2,0,44,70,24,6
0,2,58,98,72,100,69,24,3
33,16,0,24,100,98,91,96,4
79,20,30,92,100,94,43,0,9
0,3,69,100,52,23,16,34,7
49,0,39,100,49,19,85,23,0
0,42,74,62,55,3,19,100,1
0,34,87,100,59,67,55,11,3
4,6,96,16,0,100,51,13,9
54,22,100,48,14,0,73,44,8
46,59,51,0,47,100,90,21,8
42,10,0,68,100,83,66,68,4
93,80,0,51,96,6,32,100,8
0,45,60,43,23,5,52,100,7
75,0,54,100,44,2,41,22,8
45,73,100,82,69,61,31,0,3
88,28,26,100,0,37,94,31,8
81,52,19,0,89,100,78,78,4
0,25,55,62,62,62,78,100,1
9,32,59,36,0,6,52,100,2
100,82,46,16,0,36,60,12,6
48,91,76,16,93,100,84,0,9
24,59,100,71,61,88,48,0,3
48,55,85,34,67,100,59,0,9
28,39,78,62,30,0,51,100,2
36,8,0,40,85,100,59,15,0
10,0,38,79,76,72,76,100,1
37,46,69,40,1,0,50,100,2
0,21,52,46,17,28,65,100,2
13,21,46,11,0,2,49,100,5
35,66,87,69,36,0,50,100,2
100,78,32,0,11,89,85,3,6
35,75,88,58,100,88,44,0,3
55,9,56,60,0,4,40,100,5
49,46,0,48,79,11,40,100,8
8,0,10,61,95,100,53,1,0
20,0,36,84,100,77,31,10,0
100,57,73,63,0,45,99,83,8
54,70,0,37,90,19,36,100,8
0,19,57,66,56,38,55,100,2
0,34,57,51,48,13,20,100,1
15,0,1,55,93,100,75,66,4
100,74,48,29,16,6,0,0,1
0,19,8,1,53,95,96,100,4
15,0,9,47,84,100,77,38,0
69,100,42,31,86,90,58,0,9
17,0,5,78,100,91,87,78,4
19,9,13,60,96,100,57,0,0
74,36,0,25,85,100,61,48,4
0,34,100,82,49,11,29,96,7
0,44,85,100,95,88,86,85,1
67,25,33,51,85,100,56,0,9
26,11,0,69,100,88,55,20,4
100,58,30,18,42,93,52,0,6
0,56,85,98,100,97,92,92,1
79,27,0,11,70,100,84,43,0
0,35,68,98,100,81,64,50,1
61,52,14,54,58,0,45,100,8
40,100,26,15,77,0,16,100,8
27,50,100,64,50,80,53,0,3
0,52,100,92,80,45,12,90,1
0,21,65,100,94,87,79,79,1
78,33,0,69,100,70,43,16,4
19,64,70,41,0,4,52,100,2
8,53,100,64,77,99,54,0,3
0,36,68,88,84,84,84,100,1
76,52,0,58,100,98,95,90,4
15,4,0,48,100,96,81,63,4
72,19,26,100,81,53,33,0,4
0,33,100,95,60,30,26,86,7
63,41,0,4,58,100,86,77,4
35,46,100,60,5,32,65,0,8
0,43,100,86,57,36,21,18,1
10,0,26,75,100,89,39,3,0
16,59,69,76,100,85,45,0,3
19,0,29,98,100,87,84,86,4
0,40,82,100,68,38,18,10,1
50,63,30,0,13,85,100,80,4
54,46,86,75,43,0,48,100,2
35,67,100,57,95,96,48,0,3
46,41,99,54,89,100,67,0,9
100,52,13,65,96,84,60,0,9
2,21,47,30,0,7,53,100,2
11,22,93,91,49,0,25,100,2
40,0,73,81,1,54,100,15,8
0,53,98,91,84,79,70,100,1
0,33,73,100,79,56,39,59,1
56,100,46,0,48,99,74,40,9
58,93,77,97,100,70,26,0,3
64,50,90,55,0,48,100,24,8
34,62,100,69,75,90,50,0,3
1,33,84,54,84,100,52,0,3
32,73,100,66,76,92,48,0,3
0,25,54,39,18,22,61,100,2
0,58,86,65,55,38,38,100,7
38,86,100,41,23,80,56,0,5
51,86,81,81,88,56,0,100,1
2,51,100,69,100,97,51,0,3
34,28,0,46,100,80,65,54,4
0,25,56,61,40,38,69,100,2
39,0,74,74,21,23,24,100,5
41,0,18,81,100,68,37,13,4
23,81,100,35,33,68,13,0,8
40,23,39,85,100,79,32,0,0
0,40,59,32,5,14,57,100,2
4,17,40,9,0,2,48,100,5
39,2,53,63,0,6,31,100,5
39,78,100,33,83,83,75,0,9
0,40,57,44,20,18,59,100,7
68,41,13,0,32,100,60,9,6
100,34,0,64,87,74,64,62,9
21,65,95,65,24,0,51,100,2
0,44,100,79,49,29,26,90,7
0,53,100,98,80,55,33,87,7
93,60,0,82,100,90,80,71,4
25,0,14,76,100,74,48,29,4
59,17,0,32,86,100,78,16,0
43,70,68,39,0,17,56,100,2
8,42,92,100,63,65,44,0,3
76,47,0,48,83,100,87,26,9
0,46,91,100,72,53,49,66,7
0,6,7,97,100,74,55,39,4
32,34,61,0,5,55,100,39,8
54,22,0,86,100,57,48,47,4
0,30,64,99,100,85,79,97,1
5,44,72,52,21,0,50,100,7
34,21,0,79,97,100,86,79,4
16,8,0,40,88,100,75,60,4
72,21,13,53,100,100,55,0,0
23,30,80,60,90,100,50,0,3
0,56,82,92,85,85,86,100,1
59,100,64,22,55,12,0,67,8
100,61,24,0,22,93,70,3,6
4,38,44,24,0,21,60,100,2
42,8,0,30,72,100,81,40,0
53,30,0,2,79,100,84,100,4
21,0,0,35,84,100,84,30,0
100,20,43,78,0,12,83,50,8
9,4,0,4,54,100,79,84,4
0,22,60,100,84,66,51,47,7
92,42,0,41,86,19,28,100,8
61,4,29,80,100,100,43,0,9
42,15,0,4,51,100,92,34,6
0,100,96,91,78,70,65,70,1
40,0,54,43,12,20,33,100,5
71,92,18,25,45,0,18,100,8
0,41,78,100,87,70,55,41,1
66,39,11,36,100,66,32,0,4
62,15,3,0,79,100,79,88,4
81,39,69,63,86,100,52,0,9
31,3,77,100,69,37,14,0,1
3,0,16,64,98,100,56,5,0
25,45,24,0,43,91,89,100,4
34,96,93,24,60,100,63,0,5
93,24,9,100,96,74,39,0,4
11,41,64,53,84,100,51,0,3
7,38,70,25,1,0,33,100,5
47,77,72,42,0,5,52,100,2
29,80,75,16,91,100,81,0,9
0,3,5,16,60,80,80,100,4
0,43,70,59,39,19,52,100,7
0,33,66,68,60,51,48,100,7
74,25,0,3,39,100,74,38,6
87,48,17,6,38,100,52,0,6
0,48,85,78,75,96,100,45,7
8,3,46,35,0,4,52,100,2
56,100,87,44,28,68,45,0,5
13,18,100,18,12,98,64,0,9
33,100,66,7,32,81,66,0,5
78,11,6,38,51,0,35,100,8
13,61,100,69,73,87,46,0,3
0,16,56,62,43,23,61,100,2
0,26,95,88,63,27,15,100,7
